ref_id,report_text,date_case,food,hazard,origin_country,destination_country,hazard_category,year,month
2017.2023,"Salmonella enterica ser. Typhimurium (presence /25g) in eggs from Italy, intended for Monaco",2017-11-23,eggs,Salmonella enterica ser. Typhimurium,Italy,Monaco,Microbiological contamination,2017,11
2010.1394,"ochratoxin A (63,4 µg/kg - ppb) in paprika from Spain, intended for United Kingdom",2010-10-14,paprika,ochratoxin A,Spain,United Kingdom,Mycotoxins,2010,10
2018.029,"stainless steel wires (0.5 to 120 mm) in haemoglobin powder from the Netherlands, intended for Colombia",2018-02-05,haemoglobin powder,wires,Netherlands,Colombia,Other,2018,2
2019.4296,"Salmonella enterica ser. Enteritidis (presence /25g) in chilled chicken fillet from Poland, intended for Lithuania",2019-12-06,chilled chicken fillet,Salmonella enterica ser. Enteritidis,Poland,Lithuania,Microbiological contamination,2019,12
2015.1267,"mercury (5.4 mg/kg - ppm) in food supplements from India, via the United Kingdom, intended for Sweden",2015-10-09,food supplements,mercury,India,Sweden,Heavy metals,2015,10
2010.0925,"too high count of Enterobacteriaceae (620 CFU/g) in poultry meal from Germany, intended for Belgium",2010-07-09,poultry meal,too high count of Enterobacteriaceae,Germany,Belgium,Other,2010,7
2010.0116,"unauthorised genetically modified (FP967) linseed in flour mix from Canada, via Belgium, intended for Luxembourg",2010-02-01,linseed in flour mix,unauthorised genetically modified,Canada,Luxembourg,GMO / unauthorised composition,2010,2
2018.0447,"unauthorised substance tetrahydrocannabinol (THC) (13.2 mg/kg - ppm) in organic hemp seeds from China, via the Netherlands, intended for Croatia",2018-02-20,organic hemp seeds,unauthorised substance tetrahydrocannabinol (THC),China,Croatia,Labelling / regulatory non-compliance,2018,2
2011.1089,Diarrhoeic Shellfish Poisoning (DSP) toxins in mussels (Mytilus galloprovincialis) from Italy,2011-08-10,mussels (mytilus galloprovincialis),Diarrhoeic Shellfish Poisoning (DSP) toxins,Italy,Italy,Other,2011,8
2019.1166,"unauthorised substance monocrotophos (0.077 mg/kg - ppm) in Indian gherkins (tindly) from India, intended for Germany",2019-03-27,indian gherkins (tindly),unauthorised substance monocrotophos,India,Germany,Labelling / regulatory non-compliance,2019,3
2014.0889,Paralytic Shellfish Poisoning (PSP) toxins (1222 µg/kg - ppb) in shucked scallop (scallop meat) from the United Kingdom,2014-06-27,shucked scallop (scallop meat),Paralytic Shellfish Poisoning (PSP) toxins,United Kingdom,United Kingdom,Other,2014,6
2013.1364,"prohibited substance chloramphenicol (4.2 µg/kg - ppb) in amylase enzyme from India, intended for Netherlands",2013-10-14,amylase enzyme,prohibited substance chloramphenicol,India,Netherlands,Veterinary drug residues,2013,10
2011.0445,"traces of celery in puffed corn snack from Ireland, intended for Sweden",2011-04-05,puffed corn snack,traces of celery,Ireland,Sweden,Allergens,2011,4
2014.0752,"malathion (0.139 mg/kg - ppm) in fennel seeds from Spain, intended for Hungary",2014-05-30,fennel seeds,malathion,Spain,Hungary,Other,2014,5
2016.0119,"Listeria monocytogenes (presence /25g) in camembert cheese from France, intended for Finland",2016-02-04,camembert cheese,Listeria monocytogenes,France,Finland,Microbiological contamination,2016,2
2009.1134,"aflatoxins (B1 = 9.1; Tot. = 25.0 µg/kg - ppb) in hazelnuts from Turkey, intended for Austria",2009-09-02,hazelnuts,aflatoxins,Turkey,Austria,Mycotoxins,2009,9
2009.0751,"cadmium (967, 732.5 mg/kg - ppm) in water bottle caps from Portugal, intended for Netherlands",2009-06-12,water bottle caps,cadmium,Portugal,Netherlands,Heavy metals,2009,6
2013.1033,"mercury (1.420 mg/kg - ppm) in chilled  swordfish (Xiphias gladius) from Ecuador, intended for Switzerland",2013-07-24,chilled  swordfish (xiphias gladius),mercury,Ecuador,Switzerland,Heavy metals,2013,7
2018.1636,"unauthorised genetically modified (maize 3272) pre-cooked yellow cornmeal from the United States, via the Netherlands, intended for Ireland",2018-06-12,pre-cooked yellow cornmeal,unauthorised genetically modified,United States,Ireland,GMO / unauthorised composition,2018,6
2015.024,"unauthorised placing on the market of salmon from Sweden, intended for Denmark",2015-03-02,salmon,unauthorised placing on the market,Sweden,Denmark,Labelling / regulatory non-compliance,2015,3
2019.1222,"mercury (0.78 mg/kg - ppm) in chilled whole barracuda fish from Sri Lanka, intended for Norway",2019-04-01,chilled whole barracuda fish,mercury,Sri Lanka,Norway,Heavy metals,2019,4
2018.1392,"cadmium (1.34 mg/kg - ppm) in frozen baby octopus (Octopus vulgaris) from Vietnam, intended for Czech Republic",2018-05-22,frozen baby octopus (octopus vulgaris),cadmium,Vietnam,Czech Republic,Heavy metals,2018,5
2009.1243,"unauthorised substance nor-acetildenafil (32 mg/item) in food supplement for men from China, intended for Slovakia",2009-09-23,food supplement for men,unauthorised substance nor-acetildenafil,China,Slovakia,Labelling / regulatory non-compliance,2009,9
2012.0708,"Salmonella enterica (presence /25g) in ground black pepper from Vietnam, intended for Belgium",2012-05-25,ground black pepper,Salmonella,Vietnam,Belgium,Microbiological contamination,2012,5
2016.0686,"Listeria monocytogenes (<10 CFU/g) in raw milk cheese from France, intended for United Kingdom",2016-05-27,raw milk cheese,Listeria monocytogenes,France,United Kingdom,Microbiological contamination,2016,5
2018.1933,"consumer recall of frozen vegetables from Belgium in relation to a multi-country foodborne outbreak, intended for Slovakia",2018-07-10,frozen vegetables,foodborne outbreak,Belgium,Slovakia,Microbiological contamination,2018,7
2018.2234,"mercury (>1.5 mg/kg - ppm) in chilled shark from Morocco, intended for Spain",2018-08-06,chilled shark,mercury,Morocco,Spain,Heavy metals,2018,8
2014.0421,"Salmonella in sesame seeds from India, intended for Sweden",2014-03-28,sesame seeds,Salmonella,India,Sweden,Microbiological contamination,2014,3
2018.0255,"rye ergot (Claviceps purpurea) (1300 mg/kg - ppm) in rye from Latvia, intended for Spain",2018-01-31,rye,ergot (Claviceps purpurea),Latvia,Spain,Other,2018,1
2019.2754,"lead (0.24 mg/kg - ppm) in organic ginger from China, intended for Denmark",2019-07-30,organic ginger,lead,China,Denmark,Heavy metals,2019,7
2014.0193,"ethephon (1.08 mg/kg - ppm) in table grapes from Peru, intended for Netherlands",2014-02-10,table grapes,ethephon,Peru,Netherlands,Other,2014,2
2017.0307,"ochratoxin A (5086 µg/kg - ppb) in dried figs from Spain, via Germany, intended for Switzerland",2017-03-10,dried figs,ochratoxin A,Spain,Switzerland,Mycotoxins,2017,3
2017.0807,"Salmonella (presence /25g) in chilled spinach from Poland, intended for Czech Republic",2017-06-07,chilled spinach,Salmonella,Poland,Czech Republic,Microbiological contamination,2017,6
2017.201,"pieces of wood in organic potato chips from the Netherlands, intended for Belgium",2017-11-22,organic potato chips,pieces of wood,Netherlands,Belgium,Other,2017,11
2010.0601,"histamine (490 mg/kg - ppm) in frozen tuna steaks (Thunnus albacares) from Sri Lanka, intended for France",2010-05-17,frozen tuna steaks (thunnus albacares),histamine,Sri Lanka,France,Other,2010,5
2010.0132,"unauthorised irradiation (glow ratio 0.24) of flavoured linseed covered soybeans from China, via the Netherlands, intended for Finland",2010-02-04,flavoured linseed covered soybeans,unauthorised irradiation,China,Finland,Irradiation,2010,2
2017.2136,"Listeria monocytogenes (920; 280 CFU/g) in bacon cubes and strips from Germany, intended for Netherlands",2017-12-08,bacon cubes and strips,Listeria monocytogenes,Germany,Netherlands,Microbiological contamination,2017,12
2016.1136,traces of soya (2.5 mg/kg - ppm) in durum wheat pasta from Italy,2016-08-18,durum wheat pasta,traces of soya,Italy,Italy,Allergens,2016,8
2009.0022,"incorrect labelling (presence of the warning ""poison"" inside the packaging) on follow-up formula (milk powder) from Germany, intended for Italy",2009-01-09,follow-up formula (milk powder),incorrect labelling,Germany,Italy,Labelling / regulatory non-compliance,2009,1
2015.1291,"Listeria monocytogenes (presence in 3 out of 5 samples /25g) in enoki mushrooms from South Korea, intended for Italy",2015-10-14,enoki mushrooms,Listeria monocytogenes,South Korea,Italy,Microbiological contamination,2015,10
2019.2614,"Salmonella enterica ser. Typhimurium (presence /25g) in frozen and chilled chicken meat products from the Netherlands, intended for Belgium",2019-07-18,frozen and chilled chicken meat products,Salmonella enterica ser. Typhimurium,Netherlands,Belgium,Microbiological contamination,2019,7
2016.1823,"shigatoxin-producing Escherichia coli (stx2+ /25g) in frozen kangaroo silverside from Australia, via Belgium, intended for Germany",2016-12-29,frozen kangaroo silverside,shigatoxin-producing Escherichia coli,Australia,Germany,Microbiological contamination,2016,12
2019.0975,"unauthorised novel food ingredient cannabidiol (CBD) in oil drops from Switzerland, via the Netherlands, intended for Ireland",2019-03-14,oil drops,unauthorised novel food ingredient cannabidiol (CBD),Switzerland,Ireland,Labelling / regulatory non-compliance,2019,3
2017.1472,"Salmonella enterica ser. Tennessee (present /25g) in rapeseed meal from Germany, intended for Finland",2017-09-19,rapeseed meal,Salmonella enterica ser. Tennessee,Germany,Finland,Microbiological contamination,2017,9
2019.026,"metal pieces (between 2 and 10 mm in length) in sugar from Belize, intended for Cyprus",2019-01-23,sugar,metal pieces,Belize,Cyprus,Other,2019,1
2009.1217,"Campylobacter spp. (in all 12 samples: 100 - 27000 CFU/g) in chilled whole chicken from France, intended for Denmark",2009-09-16,chilled whole chicken,Campylobacter spp.,France,Denmark,Microbiological contamination,2009,9
2011.1726,"Listeria monocytogenes (250, 130 CFU/g) in salami from Belgium",2011-11-28,salami,Listeria monocytogenes,Belgium,Belgium,Microbiological contamination,2011,11
2015.0448,"too high level of overall migration (21.2, 18.3 mg/dm²) from white plastic teaspoons from China, intended for Cyprus",2015-04-09,white plastic teaspoons,too high level of overall migration,China,Cyprus,Other,2015,4
2014.1783,"glass fragments in organic nut malt from Italy, intended for Switzerland",2014-12-30,organic nut malt,glass fragments,Italy,Switzerland,Foreign bodies,2014,12
2011.1297,"unauthorised substance vanadium in food supplement from the United States, intended for Sweden",2011-09-23,food supplement,unauthorised substance vanadium,United States,Sweden,Labelling / regulatory non-compliance,2011,9
2014.0037,"Listeria monocytogenes (in 3 out of 5  samples /25g) in enoki mushrooms from South Korea, intended for Germany",2014-01-10,enoki mushrooms,Listeria monocytogenes,South Korea,Germany,Microbiological contamination,2014,1
2018.282,"allergic reaction (to peanut) caused by snack from Poland, intended for Sweden",2018-10-08,snack,allergic reaction,Poland,Sweden,Other,2018,10
2010.0311,"fraudulent health certificate(s) for bresaola (cured beef) from Brazil, intended for Slovenia",2010-03-10,bresaola (cured beef),fraudulent health certificate(s),Brazil,Slovenia,Labelling / regulatory non-compliance,2010,3
2017.1263,"Salmonella enterica ser. Tennessee (presence /25g) in rapeseed meal from Germany, intended for Finland",2017-08-23,rapeseed meal,Salmonella enterica ser. Tennessee,Germany,Finland,Microbiological contamination,2017,8
2010.0538,"mercury (1.6 mg/kg - ppm) in frozen blue shark fillets (Prionace glauca) from Portugal, intended for Italy",2010-04-30,frozen blue shark fillets (prionace glauca),mercury,Portugal,Italy,Heavy metals,2010,4
2014.1463,"metal fragments in frozen pastries from France, intended for United States",2014-10-30,frozen pastries,metal fragments,France,United States,Foreign bodies,2014,10
2016.0627,"unauthorised novel food ingredient agmatine sulphate in food supplement from the Czech Republic, intended for Hungary",2016-05-17,food supplement,unauthorised novel food ingredient agmatine sulphate,Czech Republic,Hungary,Heavy metals,2016,5
2019.4682,"aflatoxins (B1 = 9.4; Tot. = 11.3 µg/kg - ppb) in organic peanut butter from the Netherlands, intended for Malaysia",2019-12-30,organic peanut butter,aflatoxins,Netherlands,Malaysia,Mycotoxins,2019,12
2019.188,"aflatoxins (B1 = 4.49 µg/kg - ppb) in basmati rice from Italy, intended for France",2019-05-22,basmati rice,aflatoxins,Italy,France,Mycotoxins,2019,5
2014.045,"high content of aluminium (940 mg/kg - ppm) in baking mix from Vietnam, intended for Germany",2014-04-03,baking mix,high content of aluminium,Vietnam,Germany,Other,2014,4
2015.0804,"unauthorised food additive isopropyl alcohol in cake decoration food pen from the United Kingdom, intended for Ireland",2015-06-23,cake decoration food pen,unauthorised food additive isopropyl alcohol,United Kingdom,Ireland,Food additives,2015,6
2017.2122,"parasitic infestation with Anisakis of chilled hake (Merluccius merluccius) from Spain, intended for Italy",2017-12-07,chilled hake (merluccius merluccius),parasitic infestation with Anisakis,Spain,Italy,Microbiological contamination,2017,12
2018.2495,"shigatoxin-producing Escherichia coli (stx1+ /25g) in frozen roe deer meat from the United Kingdom, via France, intended for Italy",2018-09-05,frozen roe deer meat,shigatoxin-producing Escherichia coli,United Kingdom,Italy,Microbiological contamination,2018,9
2013.0975,benzo(a)pyrene (4.6 µg/kg - ppb) in organic rapeseed oil from the Netherlands,2013-07-10,organic rapeseed oil,benzo(a)pyrene,Netherlands,Netherlands,Other,2013,7
2017.0915,Listeria monocytogenes (<10 CFU/g) in chilled smoked fish from Belgium,2017-06-27,chilled smoked fish,Listeria monocytogenes,Belgium,Belgium,Microbiological contamination,2017,6
2019.1486,"Salmonella (presence /25g) in almonds from the United States, via the United Kingdom, intended for Germany",2019-04-18,almonds,Salmonella,United States,Germany,Microbiological contamination,2019,4
2014.0094,"ethephon (1.2 mg/kg - ppm) in table grapes from Peru, intended for Romania",2014-01-22,table grapes,ethephon,Peru,Romania,Other,2014,1
2018.163,"Salmonella enterica ser. Enteritidis (presence /25g) in frozen chicken thighs from Poland, intended for Portugal",2018-06-12,frozen chicken thighs,Salmonella enterica ser. Enteritidis,Poland,Portugal,Microbiological contamination,2018,6
